,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
863,1,-1,1,-1,1,-1,4,-1,4,-1,2,-1,1,-1,1,-1,1,-1,3,-1,4,-1,3,-1,1,-1,1,-1,4,-1,4,-1,-2,,,,,,,,,,,,
864,2,-1,1,-1,1,-1,2,-1,1,-1,4,-1,4,-1,1,-1,3,-1,1,-1,1,-1,2,-1,1,-1,3,-1,4,-1,1,-1,4,-1.0,3.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,
865,4,-1,4,-1,3,-1,4,-1,1,-1,2,-1,4,-1,3,-1,4,-1,1,-1,1,-1,1,-1,4,-1,3,-1,2,-1,1,-1,4,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,
866,3,-1,1,-1,3,-1,1,-1,2,-1,3,-1,1,-1,2,-1,1,-1,3,-1,2,-1,1,-1,3,-1,1,-1,4,-1,1,-1,-2,,,,,,,,,,,,
867,4,-1,1,-1,3,-1,4,-1,4,-1,3,-1,4,-1,2,-1,4,-1,4,-1,4,-1,3,-1,1,-1,4,-1,3,-1,1,-1,1,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,
868,1,-1,1,-1,4,-1,3,-1,3,-1,2,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,4,-1,1,-1,4,-1,3,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,
869,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,4,-1,2,-1,1,-1,1,-1,4,-1,3,-1,2,-1,2,-1,1,-1,-2,,,,,,,,,,,,
870,3,-1,1,-1,4,-1,4,-1,1,-1,2,-1,3,-1,4,-1,3,-1,2,-1,4,-1,1,-1,1,-1,3,-1,2,-1,1,-1,2,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
871,3,-1,4,-1,1,-1,2,-1,1,-1,4,-1,4,-1,3,-1,3,-1,2,-1,3,-1,1,-1,2,-1,2,-1,2,-1,4,-1,3,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
872,4,-1,4,-1,1,-1,2,-1,2,-1,4,-1,3,-1,2,-1,1,-1,2,-1,2,-1,1,-1,2,-1,3,-1,2,-1,1,-1,-2,,,,,,,,,,,,
873,2,-1,1,-1,4,-1,4,-1,3,-1,2,-1,4,-1,1,-1,1,-1,2,-1,4,-1,1,-1,1,-1,3,-1,3,-1,3,-1,2,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,
874,1,-1,3,-1,1,-1,1,-1,2,-1,2,-1,1,-1,3,-1,1,-1,1,-1,4,-1,1,-1,4,-1,4,-1,4,-1,2,-1,1,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,
875,3,-1,4,-1,3,-1,4,-1,3,-1,4,-1,1,-1,3,-1,1,-1,2,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,-2,,,,,,,,,,,,
876,1,-1,1,-1,1,-1,2,-1,4,-1,1,-1,4,-1,1,-1,3,-1,3,-1,4,-1,2,-1,2,-1,1,-1,3,-1,1,-1,2,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,
877,2,-1,2,-1,4,-1,2,-1,3,-1,3,-1,1,-1,1,-1,2,-1,4,-1,4,-1,3,-1,4,-1,2,-1,3,-1,3,-1,2,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
878,2,-1,2,-1,4,-1,3,-1,2,-1,4,-1,3,-1,1,-1,1,-1,1,-1,4,-1,4,-1,3,-1,4,-1,4,-1,3,-1,-2,,,,,,,,,,,,
879,1,-1,2,-1,1,-1,2,-1,4,-1,3,-1,4,-1,3,-1,1,-1,3,-1,4,-1,3,-1,2,-1,4,-1,4,-1,4,-1,3,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
880,4,-1,3,-1,1,-1,4,-1,1,-1,1,-1,4,-1,1,-1,1,-1,3,-1,2,-1,4,-1,4,-1,1,-1,1,-1,1,-1,3,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,
881,1,-1,1,-1,1,-1,3,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,2,-1,1,-1,3,-1,2,-1,4,-1,2,-1,-2,,,,,,,,,,,,
882,1,-1,1,-1,4,-1,3,-1,2,-1,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1,1,-1,4,-1,3,-1,4,-1,4,-1,4,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
883,3,-1,3,-1,3,-1,4,-1,3,-1,4,-1,4,-1,1,-1,4,-1,2,-1,1,-1,2,-1,3,-1,2,-1,1,-1,4,-1,3,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,
884,4,-1,2,-1,1,-1,4,-1,2,-1,4,-1,3,-1,2,-1,1,-1,1,-1,4,-1,4,-1,1,-1,1,-1,2,-1,1,-1,-2,,,,,,,,,,,,
885,3,-1,3,-1,2,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,1,-1,3,-1,3,-1,2,-1,3,-1,4,-1,3,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,
886,1,-1,3,-1,1,-1,1,-1,4,-1,4,-1,2,-1,2,-1,4,-1,4,-1,1,-1,2,-1,1,-1,2,-1,3,-1,4,-1,1,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,
887,3,-1,2,-1,4,-1,4,-1,3,-1,3,-1,1,-1,3,-1,1,-1,1,-1,1,-1,1,-1,3,-1,2,-1,4,-1,3,-1,-2,,,,,,,,,,,,
888,4,-1,2,-1,4,-1,4,-1,4,-1,1,-1,4,-1,4,-1,4,-1,2,-1,1,-1,2,-1,2,-1,4,-1,4,-1,1,-1,4,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,
889,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,4,-1,3,-1,2,-1,4,-1,3,-1,4,-1,1,-1,3,-1,2,-1,2,-1,4,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,
890,1,-1,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,3,-1,1,-1,2,-1,4,-1,1,-1,2,-1,2,-1,1,-1,1,-1,-2,,,,,,,,,,,,
891,2,-1,4,-1,2,-1,1,-1,1,-1,1,-1,2,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,4,-1,4,-1,2,-1,1,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
892,3,-1,3,-1,3,-1,2,-1,4,-1,2,-1,1,-1,3,-1,1,-1,1,-1,4,-1,1,-1,4,-1,3,-1,1,-1,2,-1,4,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,-1.0,
893,1,-1,4,-1,1,-1,4,-1,4,-1,2,-1,1,-1,2,-1,4,-1,2,-1,1,-1,1,-1,1,-1,2,-1,2,-1,1,-1,-2,,,,,,,,,,,,
894,2,-1,4,-1,3,-1,1,-1,1,-1,1,-1,2,-1,1,-1,3,-1,2,-1,4,-1,2,-1,1,-1,2,-1,4,-1,2,-1,4,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
895,4,-1,3,-1,4,-1,1,-1,1,-1,1,-1,2,-1,1,-1,3,-1,1,-1,4,-1,4,-1,4,-1,1,-1,1,-1,4,-1,3,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,
896,1,-1,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,3,-1,1,-1,3,-1,2,-1,1,-1,1,-1,1,-1,1,-1,3,-1,-2,,,,,,,,,,,,
897,4,-1,1,-1,3,-1,3,-1,2,-1,1,-1,4,-1,1,-1,2,-1,4,-1,4,-1,4,-1,3,-1,2,-1,1,-1,4,-1,1,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,-1.0,
898,4,-1,3,-1,1,-1,4,-1,1,-1,3,-1,1,-1,3,-1,1,-1,2,-1,2,-1,4,-1,4,-1,4,-1,1,-1,4,-1,3,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,
899,4,-1,4,-1,3,-1,2,-1,1,-1,1,-1,4,-1,4,-1,4,-1,1,-1,2,-1,1,-1,1,-1,3,-1,4,-1,2,-1,-2,,,,,,,,,,,,
900,4,-1,4,-1,3,-1,1,-1,1,-1,1,-1,4,-1,4,-1,2,-1,2,-1,1,-1,2,-1,3,-1,4,-1,1,-1,3,-1,3,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
901,3,-1,3,-1,2,-1,1,-1,1,-1,2,-1,4,-1,4,-1,4,-1,1,-1,2,-1,1,-1,1,-1,3,-1,2,-1,4,-1,3,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,
902,3,-1,4,-1,1,-1,1,-1,2,-1,1,-1,3,-1,3,-1,1,-1,2,-1,4,-1,2,-1,4,-1,4,-1,4,-1,1,-1,-2,,,,,,,,,,,,
903,1,-1,1,-1,3,-1,1,-1,4,-1,4,-1,3,-1,4,-1,1,-1,3,-1,4,-1,1,-1,1,-1,3,-1,3,-1,4,-1,1,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
904,4,-1,3,-1,3,-1,3,-1,4,-1,4,-1,1,-1,2,-1,1,-1,4,-1,2,-1,2,-1,4,-1,1,-1,2,-1,1,-1,2,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,
905,2,-1,2,-1,4,-1,1,-1,2,-1,1,-1,2,-1,1,-1,2,-1,2,-1,4,-1,2,-1,1,-1,3,-1,4,-1,3,-1,-2,,,,,,,,,,,,
906,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,2,-1,4,-1,1,-1,1,-1,1,-1,4,-1,4,-1,2,-1,1,-1,1,-1,1,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
907,1,-1,3,-1,3,-1,4,-1,4,-1,4,-1,1,-1,4,-1,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,
908,3,-1,3,-1,2,-1,1,-1,4,-1,1,-1,2,-1,2,-1,4,-1,1,-1,1,-1,3,-1,3,-1,1,-1,2,-1,1,-1,-2,,,,,,,,,,,,
909,4,-1,3,-1,1,-1,2,-1,2,-1,4,-1,1,-1,4,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1,2,-1,4,-1,2,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,
910,4,-1,1,-1,4,-1,3,-1,1,-1,4,-1,3,-1,3,-1,3,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1,1,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,
911,4,-1,1,-1,4,-1,2,-1,1,-1,1,-1,3,-1,4,-1,4,-1,1,-1,1,-1,4,-1,3,-1,3,-1,4,-1,4,-1,-2,,,,,,,,,,,,
912,1,-1,2,-1,2,-1,2,-1,4,-1,1,-1,1,-1,2,-1,1,-1,4,-1,3,-1,4,-1,4,-1,4,-1,1,-1,4,-1,2,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,3.0,-1.0,
913,2,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,3,-1,2,-1,4,-1,1,-1,4,-1,1,-1,1,-1,3,-1,1,-1,2,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,
914,2,-1,3,-1,4,-1,3,-1,2,-1,1,-1,4,-1,3,-1,3,-1,1,-1,4,-1,4,-1,3,-1,3,-1,2,-1,4,-1,-2,,,,,,,,,,,,
915,4,-1,2,-1,3,-1,1,-1,4,-1,3,-1,4,-1,2,-1,3,-1,1,-1,3,-1,3,-1,3,-1,3,-1,4,-1,3,-1,4,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
916,4,-1,1,-1,2,-1,4,-1,1,-1,3,-1,1,-1,3,-1,1,-1,1,-1,3,-1,2,-1,4,-1,3,-1,4,-1,4,-1,3,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,
917,1,-1,1,-1,4,-1,4,-1,4,-1,1,-1,2,-1,2,-1,4,-1,4,-1,4,-1,1,-1,2,-1,1,-1,3,-1,2,-1,-2,,,,,,,,,,,,
918,4,-1,1,-1,3,-1,3,-1,4,-1,4,-1,4,-1,4,-1,4,-1,2,-1,4,-1,1,-1,2,-1,1,-1,3,-1,3,-1,4,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
919,2,-1,2,-1,4,-1,1,-1,3,-1,4,-1,4,-1,3,-1,2,-1,4,-1,3,-1,4,-1,1,-1,2,-1,2,-1,4,-1,1,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,
920,4,-1,1,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,4,-1,1,-1,2,-1,1,-1,2,-1,2,-1,4,-1,1,-1,-2,,,,,,,,,,,,
921,1,-1,4,-1,1,-1,1,-1,4,-1,1,-1,2,-1,1,-1,3,-1,1,-1,4,-1,4,-1,4,-1,4,-1,4,-1,2,-1,2,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,
922,4,-1,1,-1,3,-1,4,-1,3,-1,2,-1,4,-1,1,-1,1,-1,1,-1,2,-1,2,-1,1,-1,2,-1,2,-1,3,-1,2,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,
923,3,-1,1,-1,4,-1,2,-1,1,-1,1,-1,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1,2,-1,1,-1,2,-1,2,-1,-2,,,,,,,,,,,,
924,4,-1,2,-1,1,-1,4,-1,1,-1,2,-1,2,-1,1,-1,2,-1,4,-1,4,-1,1,-1,4,-1,3,-1,4,-1,1,-1,2,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,
925,1,-1,2,-1,4,-1,4,-1,2,-1,2,-1,4,-1,4,-1,3,-1,3,-1,1,-1,1,-1,4,-1,3,-1,4,-1,1,-1,3,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,3.0,-1.0,4.0,-1.0,
926,1,-1,4,-1,1,-1,1,-1,1,-1,3,-1,1,-1,4,-1,4,-1,3,-1,4,-1,1,-1,2,-1,1,-1,1,-1,1,-1,-2,,,,,,,,,,,,
927,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,3,-1,4,-1,3,-1,1,-1,2,-1,1,-1,2,-1,1,-1,2,-1,4,-1,4,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,
928,4,-1,2,-1,4,-1,2,-1,4,-1,2,-1,4,-1,3,-1,1,-1,2,-1,1,-1,3,-1,1,-1,3,-1,4,-1,2,-1,3,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
929,3,-1,4,-1,2,-1,4,-1,4,-1,1,-1,4,-1,3,-1,3,-1,3,-1,2,-1,1,-1,2,-1,1,-1,4,-1,3,-1,-2,,,,,,,,,,,,
930,3,-1,2,-1,4,-1,4,-1,4,-1,3,-1,1,-1,3,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1,2,-1,4,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,
931,3,-1,4,-1,1,-1,4,-1,4,-1,4,-1,4,-1,3,-1,4,-1,3,-1,1,-1,1,-1,1,-1,1,-1,4,-1,1,-1,3,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,
932,3,-1,1,-1,3,-1,2,-1,3,-1,2,-1,1,-1,2,-1,2,-1,4,-1,3,-1,4,-1,4,-1,3,-1,4,-1,2,-1,-2,,,,,,,,,,,,
933,4,-1,1,-1,4,-1,3,-1,4,-1,3,-1,1,-1,4,-1,1,-1,3,-1,1,-1,2,-1,3,-1,4,-1,3,-1,2,-1,2,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
934,2,-1,4,-1,4,-1,4,-1,4,-1,2,-1,2,-1,1,-1,2,-1,4,-1,3,-1,2,-1,4,-1,4,-1,2,-1,1,-1,3,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,
935,4,-1,1,-1,4,-1,3,-1,2,-1,2,-1,4,-1,3,-1,4,-1,4,-1,3,-1,3,-1,2,-1,1,-1,4,-1,2,-1,-2,,,,,,,,,,,,
936,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1,4,-1,4,-1,3,-1,3,-1,1,-1,4,-1,4,-1,4,-1,3,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,3.0,-1.0,4.0,-1.0,
937,2,-1,4,-1,1,-1,4,-1,1,-1,1,-1,4,-1,2,-1,2,-1,3,-1,4,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,
938,3,-1,4,-1,4,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1,3,-1,3,-1,3,-1,4,-1,4,-1,4,-1,-2,,,,,,,,,,,,
939,4,-1,4,-1,1,-1,2,-1,1,-1,3,-1,3,-1,4,-1,1,-1,1,-1,2,-1,2,-1,4,-1,1,-1,2,-1,1,-1,1,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
940,2,-1,2,-1,1,-1,4,-1,3,-1,1,-1,4,-1,2,-1,4,-1,3,-1,4,-1,1,-1,4,-1,4,-1,3,-1,4,-1,2,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,-1.0,
941,2,-1,1,-1,4,-1,3,-1,3,-1,4,-1,1,-1,1,-1,4,-1,3,-1,2,-1,1,-1,2,-1,1,-1,4,-1,3,-1,-2,,,,,,,,,,,,
942,4,-1,1,-1,3,-1,2,-1,4,-1,1,-1,3,-1,4,-1,4,-1,3,-1,4,-1,3,-1,1,-1,4,-1,3,-1,2,-1,1,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,
943,3,-1,1,-1,2,-1,4,-1,1,-1,3,-1,3,-1,4,-1,3,-1,4,-1,2,-1,4,-1,1,-1,3,-1,2,-1,4,-1,3,-1.0,4.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
944,3,-1,1,-1,3,-1,4,-1,3,-1,2,-1,4,-1,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,3,-1,2,-1,-2,,,,,,,,,,,,
945,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,2,-1,4,-1,3,-1,3,-1,1,-1,2,-1,4,-1,1,-1,4,-1,4,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,
946,4,-1,2,-1,2,-1,4,-1,1,-1,4,-1,1,-1,1,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,1,-1,4,-1,3,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,
947,1,-1,1,-1,3,-1,1,-1,4,-1,4,-1,1,-1,1,-1,4,-1,3,-1,2,-1,3,-1,3,-1,2,-1,4,-1,4,-1,-2,,,,,,,,,,,,
948,3,-1,4,-1,1,-1,3,-1,1,-1,1,-1,1,-1,3,-1,3,-1,4,-1,4,-1,2,-1,1,-1,1,-1,2,-1,1,-1,2,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,
949,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,1,-1,3,-1,2,-1,4,-1,3,-1,2,-1,1,-1,4,-1,4,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,
950,3,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,4,-1,2,-1,2,-1,2,-1,1,-1,3,-1,4,-1,4,-1,2,-1,-2,,,,,,,,,,,,
951,4,-1,4,-1,2,-1,1,-1,2,-1,3,-1,1,-1,2,-1,1,-1,4,-1,4,-1,3,-1,3,-1,4,-1,1,-1,1,-1,2,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
952,1,-1,3,-1,2,-1,4,-1,1,-1,4,-1,4,-1,1,-1,1,-1,3,-1,4,-1,3,-1,4,-1,3,-1,4,-1,1,-1,2,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
953,3,-1,2,-1,4,-1,3,-1,1,-1,4,-1,3,-1,4,-1,1,-1,3,-1,1,-1,1,-1,4,-1,3,-1,3,-1,1,-1,-2,,,,,,,,,,,,
954,1,-1,3,-1,4,-1,4,-1,2,-1,4,-1,1,-1,4,-1,3,-1,1,-1,4,-1,3,-1,2,-1,1,-1,2,-1,1,-1,3,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,
955,4,-1,1,-1,3,-1,4,-1,3,-1,1,-1,2,-1,1,-1,1,-1,1,-1,3,-1,2,-1,4,-1,4,-1,1,-1,4,-1,1,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,
956,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,4,-1,4,-1,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1,4,-1,4,-1,-2,,,,,,,,,,,,
957,2,-1,4,-1,4,-1,1,-1,4,-1,3,-1,2,-1,2,-1,1,-1,2,-1,1,-1,2,-1,1,-1,4,-1,4,-1,2,-1,4,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
958,1,-1,4,-1,4,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,4,-1,3,-1,3,-1,4,-1,3,-1,4,-1,1,-1,4,-1.0,3.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,
959,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,1,-1,1,-1,4,-1,4,-1,3,-1,2,-1,1,-1,1,-1,4,-1,3,-1,-2,,,,,,,,,,,,
960,4,-1,2,-1,3,-1,1,-1,4,-1,1,-1,3,-1,1,-1,4,-1,1,-1,4,-1,2,-1,2,-1,4,-1,3,-1,2,-1,4,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,
961,2,-1,1,-1,4,-1,4,-1,3,-1,4,-1,4,-1,4,-1,3,-1,4,-1,1,-1,3,-1,1,-1,4,-1,4,-1,4,-1,3,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,
962,1,-1,3,-1,1,-1,3,-1,4,-1,3,-1,2,-1,4,-1,1,-1,4,-1,2,-1,4,-1,1,-1,1,-1,2,-1,2,-1,-2,,,,,,,,,,,,
963,4,-1,4,-1,1,-1,1,-1,2,-1,4,-1,4,-1,3,-1,2,-1,2,-1,4,-1,3,-1,3,-1,4,-1,4,-1,3,-1,4,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
964,4,-1,3,-1,3,-1,2,-1,1,-1,3,-1,4,-1,4,-1,4,-1,3,-1,4,-1,1,-1,4,-1,3,-1,4,-1,1,-1,1,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,
965,2,-1,1,-1,4,-1,3,-1,2,-1,1,-1,4,-1,4,-1,2,-1,2,-1,1,-1,2,-1,1,-1,2,-1,1,-1,2,-1,-2,,,,,,,,,,,,
966,2,-1,1,-1,3,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,1,-1,4,-1,1,-1,1,-1,1,-1,1,-1,3,-1,4,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
967,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,
968,4,-1,4,-1,4,-1,4,-1,4,-1,2,-1,4,-1,1,-1,4,-1,4,-1,1,-1,2,-1,4,-1,2,-1,4,-1,3,-1,-2,,,,,,,,,,,,
969,1,-1,2,-1,1,-1,3,-1,4,-1,2,-1,2,-1,1,-1,4,-1,3,-1,4,-1,3,-1,1,-1,3,-1,4,-1,2,-1,4,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
970,1,-1,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1,3,-1,4,-1,1,-1,3,-1,4,-1,3,-1,4,-1,2,-1,1,-1,3,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,
971,3,-1,1,-1,4,-1,4,-1,1,-1,4,-1,3,-1,4,-1,1,-1,2,-1,2,-1,1,-1,2,-1,4,-1,1,-1,1,-1,-2,,,,,,,,,,,,
972,1,-1,3,-1,4,-1,2,-1,4,-1,3,-1,2,-1,4,-1,1,-1,2,-1,3,-1,4,-1,3,-1,4,-1,1,-1,4,-1,1,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,3.0,-1.0,
973,4,-1,4,-1,3,-1,2,-1,1,-1,1,-1,4,-1,4,-1,4,-1,1,-1,3,-1,3,-1,4,-1,3,-1,3,-1,4,-1,3,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,-1.0,
974,4,-1,3,-1,4,-1,1,-1,3,-1,1,-1,2,-1,1,-1,4,-1,2,-1,1,-1,4,-1,3,-1,2,-1,4,-1,1,-1,-2,,,,,,,,,,,,
975,1,-1,4,-1,3,-1,1,-1,3,-1,4,-1,1,-1,2,-1,1,-1,3,-1,1,-1,4,-1,4,-1,3,-1,4,-1,1,-1,4,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,3.0,-1.0,1.0,-1.0,
